ipo_date,ticker,company_name,offer_price,Current,first_day_return_pct,scrape_year,underpricing,first_day_close,sector,industry,exchange,risk_factors_path,mda_path,full_text_path
2020-09-23,VIH,VPC Impact Acquisition Holdings,10.0,$9.36,-6.4,2020,-0.064,9.36,,,,,,
2020-09-22,FCAC,Falcon Capital Acquisition Corp.,10.0,$9.00,-10.0,2020,-0.1,9.0,,,,,,
2020-09-22,PMVC,PMV Consumer Acquisition Corp.,10.0,$10.02,0.2,2020,0.002,10.02,,,,data/raw/s1_filings/PMVC_2020-09-22_risk_factors.txt,data/raw/s1_filings/PMVC_2020-09-22_mda.txt,data/raw/s1_filings/PMVC_2020-09-22.txt
2020-09-18,AHAC,Alpha Healthcare Acquisition Corp.,10.0,$10.96,9.6,2020,0.096,10.96,,,,,,
2020-09-18,CMPS,COMPASS Pathways plc,17.0,$9.44,-44.59,2020,-0.4459,9.4197,,,,data/raw/s1_filings/CMPS_2020-09-18_risk_factors.txt,data/raw/s1_filings/CMPS_2020-09-18_mda.txt,data/raw/s1_filings/CMPS_2020-09-18.txt
2020-09-18,LONA,"LeonaBio, Inc.",,$8.99,,2020,,,,,,data/raw/s1_filings/LONA_2020-09-18_risk_factors.txt,data/raw/s1_filings/LONA_2020-09-18_mda.txt,data/raw/s1_filings/LONA_2020-09-18.txt
2020-09-18,NMMC,North Mountain Merger Corp.,10.0,$10.02,0.2,2020,0.002,10.02,,,,,,
2020-09-18,U,Unity Software Inc.,52.0,$26.72,-49.98,2020,-0.4997999999999999,26.0104,,,,data/raw/s1_filings/U_2020-09-18_risk_factors.txt,data/raw/s1_filings/U_2020-09-18_mda.txt,data/raw/s1_filings/U_2020-09-18.txt
2020-09-18,VTRU,Vitru Limited,16.0,$9.07,-43.31,2020,-0.4331,9.0704,,,,,,
2020-09-17,AMWL,American Well Corporation,18.0,$6.13,-67.33,2020,-0.6733,5.880599999999999,,,,data/raw/s1_filings/AMWL_2020-09-17_risk_factors.txt,data/raw/s1_filings/AMWL_2020-09-17_mda.txt,data/raw/s1_filings/AMWL_2020-09-17.txt
2020-09-17,BNL,"Broadstone Net Lease, Inc.",17.0,$20.17,17.77,2020,0.1777,20.0209,,,,,,
2020-09-17,DYN,"Dyne Therapeutics, Inc.",19.0,$18.16,-3.9,2020,-0.039,18.259,,,,data/raw/s1_filings/DYN_2020-09-17_risk_factors.txt,data/raw/s1_filings/DYN_2020-09-17_mda.txt,data/raw/s1_filings/DYN_2020-09-17.txt
2020-09-17,OACB,Oaktree Acquisition Corp. II,10.0,$9.38,-6.2,2020,-0.062,9.38,,,,,,
2020-09-17,PTVE,"Pactiv Evergreen, Inc.",14.0,$18.01,28.64,2020,0.2864,18.0096,,,,,,
2020-09-17,RTP,Reinvent Technology Partners,10.0,$10.03,0.3,2020,0.003,10.03,,,,,,
2020-09-17,STWO,ACON S2 Acquisition Corp.,10.0,$8.21,-17.9,2020,-0.179,8.209999999999999,,,,,,
2020-09-17,SUMO,"Sumo Logic, Inc.",22.0,$12.04,-45.27,2020,-0.4527,12.040599999999998,,,,,,
2020-09-16,ENPC,Executive Network Partnering Corporation,25.0,$9.25,-63.0,2020,-0.63,9.25,,,,,,
2020-09-16,EQD,Equity Distribution Acquisition Corp.,10.0,$10.02,0.2,2020,0.002,10.02,,,,,,
2020-09-16,FROG,JFrog Ltd.,44.0,$46.74,6.11,2020,0.0611,46.6884,,,,data/raw/s1_filings/FROG_2020-09-16_risk_factors.txt,data/raw/s1_filings/FROG_2020-09-16_mda.txt,data/raw/s1_filings/FROG_2020-09-16.txt
2020-09-16,MTCR,"Metacrine, Inc.",13.0,$0.58,-95.53,2020,-0.9553,0.5810999999999995,,,,,,
2020-09-16,SNOW,Snowflake Inc.,120.0,$144.10,16.93,2020,0.1693,140.316,,,,,,
2020-09-16,STEP,StepStone Group Inc.,18.0,$52.66,187.89,2020,1.8789,51.8202,,,,data/raw/s1_filings/STEP_2020-09-16_risk_factors.txt,data/raw/s1_filings/STEP_2020-09-16_mda.txt,data/raw/s1_filings/STEP_2020-09-16.txt
2020-09-15,OM,"Outset Medical, Inc.",27.0,$4.57,-83.26,2020,-0.8326,4.5198,,,,data/raw/s1_filings/OM_2020-09-15_risk_factors.txt,data/raw/s1_filings/OM_2020-09-15_mda.txt,data/raw/s1_filings/OM_2020-09-15.txt
2020-09-15,SAII,"Software Acquisition Group, Inc. II",10.0,$8.98,-10.2,2020,-0.102,8.98,,,,,,
2020-09-15,SBG,Sandbridge Acquisition Corporation,10.0,$8.84,-11.6,2020,-0.1159999999999999,8.84,,,,,,
2020-09-11,BSN,Broadstone Acquisition Corp.,10.0,$10.68,6.8,2020,0.068,10.68,,,,,,
2020-09-11,LEAP,"Ribbit LEAP, Ltd.",10.0,$10.02,0.2,2020,0.002,10.02,,,,,,
2020-09-11,LSPD,Lightspeed Commerce Inc.,30.5,$9.39,-69.18,2020,-0.6918000000000001,9.400099999999998,,,,,,
2020-09-11,SNPR,Tortoise Acquisition Corp. II,10.0,$9.30,-7.0,2020,-0.07,9.3,,,,,,
2020-09-11,TWCT,TWC Tech Holdings II Corp.,10.0,$10.06,0.6,2020,0.006,10.06,,,,,,
2020-09-10,NSH,"NavSight Holdings, Inc.",10.0,$9.41,-5.9,2020,-0.059,9.41,,,,,,
2020-09-10,PIAI,Prime Impact Acquisition I,10.0,$10.82,8.2,2020,0.0819999999999999,10.82,,,,,,
2020-09-10,SVAC,Starboard Value Acquisition Corp.,10.0,$9.55,-4.5,2020,-0.045,9.55,,,,,,
2020-09-09,CRHC,Cohn Robbins Holdings Corp.,10.0,$10.00,,2020,,,,,,,,
2020-09-09,ITAC,"Industrial Tech Acquisitions, Inc.",10.0,$8.20,-18.0,2020,-0.18,8.200000000000001,,,,,,
2020-09-06,HEC,Hudson Executive Investment Corp.,10.0,$8.52,-14.8,2020,-0.148,8.52,,,,,,
2020-09-04,CAPA,HighCape Capital Acquisition Corp.,10.0,$10.68,6.8,2020,0.068,10.68,,,,,,
2020-09-04,TWND,Tailwind Acquisition Corp.,10.0,$9.72,-2.5,2020,-0.025,9.75,,,,,,
2020-09-03,BCTG,BCTG Acquisition Corp.,10.0,$10.20,2.0,2020,0.02,10.2,,,,,,
2020-09-03,INAQ,INSU Acquisition Corp. II,10.0,$18.00,80.0,2020,0.8,18.0,,,,,,
2020-09-02,CMLF,"CM Life Sciences, Inc.",10.0,$11.60,16.0,2020,0.16,11.6,,,,,,
2020-09-01,PRFX,PRF Technologies Ltd.,8.0,$2.20,-71.5,2020,-0.715,2.28,,,,data/raw/s1_filings/PRFX_2020-09-01_risk_factors.txt,data/raw/s1_filings/PRFX_2020-09-01_mda.txt,data/raw/s1_filings/PRFX_2020-09-01.txt
2020-08-31,AUVIQ,"Applied UV, Inc.",5.0,-,-100.0,2020,-1.0,0.0,,,,,,
2020-08-28,GP,GreenPower Motor Company Inc.,20.0,$0.99,-95.29,2020,-0.9529,0.9419999999999984,,,,data/raw/s1_filings/GP_2020-08-28_risk_factors.txt,data/raw/s1_filings/GP_2020-08-28_mda.txt,data/raw/s1_filings/GP_2020-08-28.txt
2020-08-28,HCDIQ,"Harbor Custom Development, Inc.",6.0,-,,2020,,,,,,,,
2020-08-27,BTAQ,Burgundy Technology Acquisition Corporation,10.0,$10.04,0.4,2020,0.004,10.04,,,,,,
2020-08-27,CFII,CF Finance Acquisition Corp. II,10.0,$9.19,-8.1,2020,-0.081,9.19,,,,,,
2020-08-27,XPEV,XPeng Inc.,15.0,$16.61,13.2,2020,0.132,16.98,,,,data/raw/s1_filings/XPEV_2020-08-27_risk_factors.txt,data/raw/s1_filings/XPEV_2020-08-27_mda.txt,data/raw/s1_filings/XPEV_2020-08-27.txt
2020-08-26,FTOC,FTAC Olympus Acquisition Corp.,10.0,$10.76,7.6,2020,0.076,10.760000000000002,,,,,,
2020-08-21,CLA,Colonnade Acquisition,10.0,$12.00,20.0,2020,0.2,12.0,,,,,,
2020-08-21,FST,FAST Acquisition Corp.,10.0,$10.18,1.8,2020,0.018,10.18,,,,,,
2020-08-21,HZAC,Horizon Acquisition Corp.,10.0,$12.29,22.9,2020,0.2289999999999999,12.29,,,,,,
2020-08-21,KYMR,"Kymera Therapeutics, Inc.",20.0,$88.44,324.55,2020,3.2455000000000003,84.91,,,,data/raw/s1_filings/KYMR_2020-08-21_risk_factors.txt,data/raw/s1_filings/KYMR_2020-08-21_mda.txt,data/raw/s1_filings/KYMR_2020-08-21.txt
2020-08-21,NNOX,Nano-X Imaging Ltd.,18.0,$1.87,-89.28,2020,-0.8928,1.9295999999999995,,,,data/raw/s1_filings/NNOX_2020-08-21_risk_factors.txt,data/raw/s1_filings/NNOX_2020-08-21_mda.txt,data/raw/s1_filings/NNOX_2020-08-21.txt
2020-08-19,BFT,Foley Trasimene Acquisition II,10.0,$15.10,51.0,2020,0.51,15.1,,,,,,
2020-08-19,HRMY,"Harmony Biosciences Holdings, Inc.",24.0,$30.92,28.33,2020,0.2833,30.799200000000003,,,,data/raw/s1_filings/HRMY_2020-08-19_risk_factors.txt,data/raw/s1_filings/HRMY_2020-08-19_mda.txt,data/raw/s1_filings/HRMY_2020-08-19.txt
2020-08-19,INBX,"Inhibrx Biosciences, Inc.",17.0,$128.89,659.18,2020,6.591799999999999,129.0606,,,,,,
2020-08-18,AONE,One,10.0,$8.56,-14.4,2020,-0.144,8.56,,,,,,
2020-08-18,FIII,Forum Merger III Corporation,10.0,$10.19,1.9,2020,0.019,10.19,,,,,,
2020-08-18,NGA,Northern Genesis Acquisition Corp.,10.0,$16.17,61.7,2020,0.617,16.17,,,,,,
2020-08-18,STPK,Star Peak Energy Transition Corp.,10.0,$26.61,166.1,2020,1.661,26.61,,,,,,
2020-08-14,CVAC,CureVac N.V.,16.0,$4.66,-70.88,2020,-0.7088,4.6592,,,,,,
2020-08-14,DCT,Delta Charter Township Michigan,27.0,$18.99,-29.67,2020,-0.2967,18.9891,,,,,,
2020-08-14,DGNR,Dragoneer Growth Opportunities Corp.,10.0,$9.26,-7.4,2020,-0.074,9.26,,,,,,
2020-08-14,DMYD,"dMY Technology Group, Inc. II",10.0,$16.21,62.1,2020,0.621,16.21,,,,,,
2020-08-14,LCAP,Lionheart Acquisition Corp. II,10.0,$10.78,7.8,2020,0.078,10.78,,,,,,
2020-08-13,BEKE,KE Holdings Inc.,20.0,$16.01,-19.1,2020,-0.191,16.18,,,,data/raw/s1_filings/BEKE_2020-08-13_risk_factors.txt,data/raw/s1_filings/BEKE_2020-08-13_mda.txt,data/raw/s1_filings/BEKE_2020-08-13.txt
2020-08-13,NTST,NETSTREIT Corp.,18.0,$20.64,14.22,2020,0.1422,20.5596,,,,,,
2020-08-13,RBAC,RedBall Acquisition Corp.,10.0,-,,2020,,,,,,,,
2020-08-12,FAII,Fortress Value Acquisition Corp. II,10.0,$10.28,2.8,2020,0.0279999999999999,10.28,,,,,,
2020-08-12,FSDC,FS Development Corp.,10.0,$12.66,26.6,2020,0.266,12.66,,,,,,
2020-08-12,KBNT,"Kubient, Inc.",5.0,-,-100.0,2020,-1.0,0.0,,,,,,
2020-08-07,ARYA,ARYA Sciences Acquisition Corp. III,10.0,$11.16,11.6,2020,0.1159999999999999,11.16,,,,,,
2020-08-07,CMPI,"Checkmate Pharmaceuticals, Inc.",15.0,-,,2020,,,,,,,,
2020-08-07,FRLN,Freeline Therapeutics Holdings PLC,18.0,$6.48,-64.0,2020,-0.64,6.48,,,,,,
2020-08-07,IBEX,IBEX Limited,19.0,$28.33,49.0,2020,0.49,28.31,,,,data/raw/s1_filings/IBEX_2020-08-07_risk_factors.txt,data/raw/s1_filings/IBEX_2020-08-07_mda.txt,data/raw/s1_filings/IBEX_2020-08-07.txt
2020-08-07,VMAC,"Vistas Media Acquisition Company, Inc.",10.0,$9.83,-1.7,2020,-0.017,9.83,,,,,,
2020-08-06,AFIB,"Acutus Medical, Inc.",18.0,$0.03,-99.83,2020,-0.9983,0.0306000000000006,,,,,,
2020-08-06,GRSV,"Gores Holdings V, Inc.",10.0,$10.59,5.9,2020,0.059,10.59,,,,,,
2020-08-06,KSMT,Kismet Acquisition One Corp.,10.0,$10.49,4.9,2020,0.049,10.489999999999998,,,,,,
2020-08-06,OSH,"Oak Street Health, Inc.",21.0,$39.00,85.71,2020,0.8571,38.9991,,,,,,
2020-08-06,RKT,"Rocket Companies, Inc.",18.0,$15.67,-13.33,2020,-0.1333,15.6006,,,,data/raw/s1_filings/RKT_2020-08-06_risk_factors.txt,data/raw/s1_filings/RKT_2020-08-06_mda.txt,data/raw/s1_filings/RKT_2020-08-06.txt
2020-08-05,BOWX,BowX Acquisition Corp.,10.0,$10.38,3.8,2020,0.038,10.38,,,,,,
2020-08-05,CMRC,"Commerce.com, Inc.",,$2.97,,2020,,,,,,data/raw/s1_filings/CMRC_2020-08-05_risk_factors.txt,data/raw/s1_filings/CMRC_2020-08-05_mda.txt,data/raw/s1_filings/CMRC_2020-08-05.txt
2020-08-05,GOAC,GO Acquisition Corp.,10.0,-,,2020,,,,,,,,
2020-08-05,HOL,"Holicity, Inc.",10.0,$12.35,23.5,2020,0.235,12.349999999999998,,,,,,
2020-08-05,RXT,"Rackspace Technology, Inc.",21.0,$1.57,-92.91,2020,-0.9291,1.4889000000000014,,,,data/raw/s1_filings/RXT_2020-08-05_risk_factors.txt,data/raw/s1_filings/RXT_2020-08-05_mda.txt,data/raw/s1_filings/RXT_2020-08-05.txt
2020-08-04,HSAQ,Health Sciences Acquisitions Corp. 2,10.0,$13.31,33.1,2020,0.331,13.31,,,,,,
2020-08-04,YAC,Yucaipa Acquisition Corp.,10.0,$9.93,-0.7,2020,-0.0069999999999999,9.93,,,,,,
2020-07-31,ETAC,E.merge Technology Acquisition Corp.,10.0,$10.06,0.6,2020,0.006,10.06,,,,,,
2020-07-31,FTHM,Fathom Holdings Inc.,10.0,$0.97,-90.48,2020,-0.9048,0.9519999999999996,,,,data/raw/s1_filings/FTHM_2020-07-31_risk_factors.txt,data/raw/s1_filings/FTHM_2020-07-31_mda.txt,data/raw/s1_filings/FTHM_2020-07-31.txt
2020-07-31,NHIC,NewHold Investment Corp.,10.0,$9.55,-4.5,2020,-0.045,9.55,,,,,,
2020-07-31,POLCQ,Polished.com Inc.,,-,,2020,,,,,,,,
2020-07-31,PRPB,CC Neuberger Principal Holdings II,10.0,$9.35,-6.5,2020,-0.065,9.35,,,,,,
2020-07-31,VITL,"Vital Farms, Inc.",22.0,$12.58,-42.55,2020,-0.4255,12.639,,,,data/raw/s1_filings/VITL_2020-07-31_risk_factors.txt,data/raw/s1_filings/VITL_2020-07-31_mda.txt,data/raw/s1_filings/VITL_2020-07-31.txt
2020-07-31,VSTA,Vasta Platform Limited,19.0,$4.90,-74.21,2020,-0.7421,4.9001,,,,,,
2020-07-30,ALVR,"AlloVir, Inc.",17.0,$9.81,-40.59,2020,-0.4059,10.0997,,,,,,
2020-07-30,CCIV,Churchill Capital Corp. IV,10.0,$24.25,142.5,2020,1.425,24.25,,,,,,
2020-07-30,LI,Li Auto Inc.,11.5,$17.88,57.65,2020,0.5765,18.12975,,,,data/raw/s1_filings/LI_2020-07-30_risk_factors.txt,data/raw/s1_filings/LI_2020-07-30_mda.txt,data/raw/s1_filings/LI_2020-07-30.txt
2020-07-29,VERX,"Vertex, Inc.",19.0,$12.61,-34.11,2020,-0.3411,12.519100000000002,,,,data/raw/s1_filings/VERX_2020-07-29_risk_factors.txt,data/raw/s1_filings/VERX_2020-07-29_mda.txt,data/raw/s1_filings/VERX_2020-07-29.txt
2020-07-28,ACEV,ACE Convergence Acquisition Corp.,10.0,$10.48,4.8,2020,0.048,10.48,,,,,,
2020-07-24,ACND,Ascendant Digital Acquisition Corp.,10.0,$9.52,-4.8,2020,-0.048,9.52,,,,,,
2020-07-24,ANNX,"Annexon, Inc.",17.0,$6.13,-65.41,2020,-0.6541,5.8803,,,,data/raw/s1_filings/ANNX_2020-07-24_risk_factors.txt,data/raw/s1_filings/ANNX_2020-07-24_mda.txt,data/raw/s1_filings/ANNX_2020-07-24.txt
2020-07-24,GRCY,Greencity Acquisition Corp.,10.0,-,,2020,,,,,,,,
2020-07-24,INZY,"Inozyme Pharma, Inc.",16.0,$4.00,-75.0,2020,-0.75,4.0,,,,,,
2020-07-24,ITOS,"iTeos Therapeutics, Inc.",19.0,$10.15,-46.58,2020,-0.4658,10.1498,,,,,,
2020-07-24,NRIX,"Nurix Therapeutics, Inc.",19.0,$16.88,-12.21,2020,-0.1221,16.6801,,,,data/raw/s1_filings/NRIX_2020-07-24_risk_factors.txt,data/raw/s1_filings/NRIX_2020-07-24_mda.txt,data/raw/s1_filings/NRIX_2020-07-24.txt
2020-07-23,EDTK,Skillful Craftsman Education Technology Limited,5.0,$1.04,-80.0,2020,-0.8,0.9999999999999998,,,,data/raw/s1_filings/EDTK_2020-07-23_risk_factors.txt,data/raw/s1_filings/EDTK_2020-07-23_mda.txt,data/raw/s1_filings/EDTK_2020-07-23.txt
2020-07-23,ERES,East Resources Acquisition Co.,10.0,$10.85,8.5,2020,0.085,10.85,,,,,,
2020-07-23,MEG,"Montrose Environmental Group, Inc.",15.0,$21.45,41.0,2020,0.41,21.15,,,,data/raw/s1_filings/MEG_2020-07-23_risk_factors.txt,data/raw/s1_filings/MEG_2020-07-23_mda.txt,data/raw/s1_filings/MEG_2020-07-23.txt
2020-07-22,JAMF,Jamf Holding Corporation,26.0,$13.05,-49.81,2020,-0.4981,13.0494,,,,,,
2020-07-22,PSAC,Property Solutions Acquisition Corp.,10.0,$13.78,37.8,2020,0.3779999999999999,13.78,,,,,,
2020-07-22,PSTH,"Pershing Square Tontine Holdings, Ltd.",20.0,$20.14,0.7,2020,0.0069999999999999,20.14,,,,,,
2020-07-17,ALXO,ALX Oncology Holdings Inc.,19.0,$1.65,-91.21,2020,-0.9121,1.6701000000000017,,,,data/raw/s1_filings/ALXO_2020-07-17_risk_factors.txt,data/raw/s1_filings/ALXO_2020-07-17_mda.txt,data/raw/s1_filings/ALXO_2020-07-17.txt
2020-07-17,CELL,PhenomeX Inc.,22.0,$1.00,-95.46,2020,-0.9546,0.9988000000000024,,,,,,
2020-07-17,DFHT,Deerfield Healthcare Technology Acquisitions Corp.,10.0,$14.92,49.2,2020,0.492,14.92,,,,,,
2020-07-17,PAND,"Pandion Therapeutics, Inc.",18.0,$60.05,233.61,2020,2.3361,60.049800000000005,,,,,,
2020-07-17,RNLX,Renalytix Plc,13.5,$0.21,-98.47,2020,-0.9847,0.2065499999999997,,,,,,
2020-07-16,RLAY,"Relay Therapeutics, Inc.",20.0,$14.93,-24.35,2020,-0.2435,15.13,,,,data/raw/s1_filings/RLAY_2020-07-16_risk_factors.txt,data/raw/s1_filings/RLAY_2020-07-16_mda.txt,data/raw/s1_filings/RLAY_2020-07-16.txt
2020-07-16,TIG,"Trean Insurance Group, Inc.",15.0,-,,2020,,,,,,,,
2020-07-15,DEH,D8 Holdings Corp.,10.0,$11.57,15.7,2020,0.157,11.57,,,,,,
2020-07-15,GOCO,"GoHealth, Inc.",21.0,$1.14,-94.26,2020,-0.9426,1.2053999999999978,,,,data/raw/s1_filings/GOCO_2020-07-15_risk_factors.txt,data/raw/s1_filings/GOCO_2020-07-15_mda.txt,data/raw/s1_filings/GOCO_2020-07-15.txt
2020-07-15,HPX,HPX Corp.,10.0,$16.69,66.9,2020,0.669,16.69,,,,,,
2020-07-15,MLAC,Malacca Straits Acquisition Company Limited,10.0,$10.53,5.3,2020,0.053,10.53,,,,,,
2020-07-14,AACQ,"Artius Acquisition, Inc",10.0,$9.99,-0.1,2020,-0.001,9.99,,,,,,
2020-07-14,NCNO,"nCino, Inc.",31.0,$18.10,-42.97,2020,-0.4296999999999999,17.6793,,,,,,
2020-07-13,PTK,PTK Acquisition Corp.,10.0,$7.28,-27.2,2020,-0.272,7.279999999999999,,,,,,
2020-07-10,IVA,Inventiva S.A.,14.4,$5.21,-64.24,2020,-0.6424,5.14944,,,,data/raw/s1_filings/IVA_2020-07-10_risk_factors.txt,data/raw/s1_filings/IVA_2020-07-10_mda.txt,data/raw/s1_filings/IVA_2020-07-10.txt
2020-07-10,NKTX,"Nkarta, Inc.",18.0,$2.97,-84.28,2020,-0.8428,2.8296,,,,data/raw/s1_filings/NKTX_2020-07-10_risk_factors.txt,data/raw/s1_filings/NKTX_2020-07-10_mda.txt,data/raw/s1_filings/NKTX_2020-07-10.txt
2020-07-10,PSTX,"Poseida Therapeutics, Inc.",16.0,$9.50,-40.63,2020,-0.4063,9.499199999999998,,,,,,
2020-07-10,QH,Quhuo Ltd.,10.0,$0.06,-99.06,2020,-0.9906,0.0939999999999996,,,,,,
2020-07-08,BLCT,BlueCity Holdings Ltd.,16.0,$1.54,-90.38,2020,-0.9038,1.539200000000001,,,,,,
2020-07-08,RACA,Therapeutics Acquisition Corp.,10.0,$10.27,2.74,2020,0.0274,10.274,,,,,,
2020-07-08,TXAC,Therapeutics Acquisition Corp.,10.0,$12.96,29.6,2020,0.296,12.96,,,,,,
2020-07-02,ACCD,"Accolade, Inc.",22.0,$7.02,-68.09,2020,-0.6809000000000001,7.020199999999999,,,,,,
2020-07-02,CPSR,Capstar Special Purpose Acquisition Corp.,10.0,$7.36,-26.4,2020,-0.264,7.359999999999999,,,,,,
2020-07-02,LMND,"Lemonade, Inc.",29.0,$67.24,126.59,2020,1.2659,65.7111,,,,data/raw/s1_filings/LMND_2020-07-02_risk_factors.txt,data/raw/s1_filings/LMND_2020-07-02_mda.txt,data/raw/s1_filings/LMND_2020-07-02.txt
2020-07-01,DNB,"Dun & Bradstreet Holdings, Inc.",22.0,$9.15,-58.41,2020,-0.5841,9.1498,,,,,,
2020-07-01,PANA,Panacea Acquisition Corp.,10.0,$10.42,4.2,2020,0.042,10.42,,,,,,
2020-06-30,ADTX,"Aditxt, Inc.",9.0,$0.23,-97.23,2020,-0.9723,0.2492999999999995,,,,data/raw/s1_filings/ADTX_2020-06-30_risk_factors.txt,data/raw/s1_filings/ADTX_2020-06-30_mda.txt,data/raw/s1_filings/ADTX_2020-06-30.txt
2020-06-30,GSAH,GS Acquisition Holdings Corp. II,10.0,$10.26,2.6,2020,0.026,10.26,,,,,,
2020-06-26,ACI,"Albertsons Companies, Inc.",16.0,$16.69,3.88,2020,0.0388,16.6208,,,,data/raw/s1_filings/ACI_2020-06-26_risk_factors.txt,data/raw/s1_filings/ACI_2020-06-26_mda.txt,data/raw/s1_filings/ACI_2020-06-26.txt
2020-06-26,AKUS,"Akouos, Inc.",17.0,$13.29,-21.82,2020,-0.2182,13.2906,,,,,,
2020-06-26,API,"Agora, Inc.",20.0,$3.54,-82.0,2020,-0.82,3.600000000000001,,,,data/raw/s1_filings/API_2020-06-26_risk_factors.txt,data/raw/s1_filings/API_2020-06-26_mda.txt,data/raw/s1_filings/API_2020-06-26.txt
2020-06-26,EBON,Ebang International Holdings Inc.,5.23,$2.66,-52.58,2020,-0.5257999999999999,2.4800660000000003,,,,data/raw/s1_filings/EBON_2020-06-26_risk_factors.txt,data/raw/s1_filings/EBON_2020-06-26_mda.txt,data/raw/s1_filings/EBON_2020-06-26.txt
2020-06-26,FUSE,Fusion Acquisition Corp.,10.0,$10.00,,2020,,,,,,,,
2020-06-26,FUSN,"Fusion Pharmaceuticals, Inc.",17.0,$21.55,26.77,2020,0.2677,21.5509,,,,,,
2020-06-26,KCAC,Kensington Capital Acquisition Corp.,10.0,$23.50,135.0,2020,1.35,23.5,,,,,,
2020-06-26,PYPD,PolyPid Ltd.,16.0,$4.65,-70.88,2020,-0.7088,4.6592,,,,data/raw/s1_filings/PYPD_2020-06-26_risk_factors.txt,data/raw/s1_filings/PYPD_2020-06-26_mda.txt,data/raw/s1_filings/PYPD_2020-06-26.txt
2020-06-24,BRLI,Brilliant Acquisition Corp.,10.0,$4.70,-53.0,2020,-0.53,4.699999999999999,,,,,,
2020-06-19,BIOR,"Biora Therapeutics, Inc.",15.0,$0.56,-96.27,2020,-0.9627,0.5595,,,,,,
2020-06-19,FMTX,"Forma Therapeutics Holdings, Inc.",20.0,$20.01,0.05,2020,0.0005,20.01,,,,,,
2020-06-19,GTH,Genetron Holdings Limited,16.0,$4.03,-74.84,2020,-0.7484000000000001,4.025599999999999,,,,,,
2020-06-19,IMG,CIMG Inc.,,$0.22,,2020,,,,,,,,
2020-06-19,NUZE,"NuZee, Inc.",9.0,$0.53,-94.11,2020,-0.9411,0.5300999999999996,,,,,,
2020-06-19,RPTX,"Repare Therapeutics, Inc.",20.0,$2.65,-86.8,2020,-0.868,2.64,,,,,,
2020-06-17,TREB,Trebia Acquisition Corp.,10.0,$9.22,-7.8,2020,-0.078,9.22,,,,,,
2020-06-16,RPRX,Royalty Pharma plc,28.0,$49.90,76.36,2020,0.7636,49.3808,,,,data/raw/s1_filings/RPRX_2020-06-16_risk_factors.txt,data/raw/s1_filings/RPRX_2020-06-16_mda.txt,data/raw/s1_filings/RPRX_2020-06-16.txt
2020-06-12,AZEK,The AZEK Company Inc.,23.0,$54.35,136.3,2020,1.3630000000000002,54.34900000000001,,,,,,
2020-06-12,BNR,Burning Rock Biotech Limited,16.5,$19.85,25.39,2020,0.2539,20.68935,,,,,,
2020-06-12,GBIO,Generation Bio Co.,19.0,$5.34,-71.9,2020,-0.7190000000000001,5.338999999999999,,,,,,
2020-06-12,PCVX,"Vaxcyte, Inc.",16.0,$60.27,271.81,2020,2.7181,59.4896,,,,data/raw/s1_filings/PCVX_2020-06-12_risk_factors.txt,data/raw/s1_filings/PCVX_2020-06-12_mda.txt,data/raw/s1_filings/PCVX_2020-06-12.txt
2020-06-12,RNA,"Avidity Biosciences, Inc.",18.0,$72.80,304.44,2020,3.0444,72.79919999999998,,,,,,
2020-06-11,LTRN,Lantern Pharma Inc.,15.0,$2.42,-83.6,2020,-0.836,2.4600000000000004,,,,data/raw/s1_filings/LTRN_2020-06-11_risk_factors.txt,data/raw/s1_filings/LTRN_2020-06-11_mda.txt,data/raw/s1_filings/LTRN_2020-06-11.txt
2020-06-10,UCL,uCloudlink Group Inc.,18.0,$1.22,-93.22,2020,-0.9322,1.2203999999999997,,,,,,
2020-06-09,VRM,"Vroom, Inc.",22.0,$5.13,-76.68,2020,-0.7668,5.130399999999999,,,,data/raw/s1_filings/VRM_2020-06-09_risk_factors.txt,data/raw/s1_filings/VRM_2020-06-09_mda.txt,data/raw/s1_filings/VRM_2020-06-09.txt
2020-06-05,AMTI,"Applied Molecular Transport, Inc.",14.0,$0.26,-98.12,2020,-0.9812,0.263199999999999,,,,,,
2020-06-05,ARYB,ARYA Sciences Acquisition II,10.0,$10.10,1.0,2020,0.01,10.1,,,,,,
2020-06-05,CALT,Calliditas Therapeutics AB,19.5,$40.00,105.13,2020,1.0513,40.00035,,,,,,
2020-06-05,DADA,Dada Nexus Limited,16.0,$1.96,-87.94,2020,-0.8794,1.9296000000000009,,,,,,
2020-06-05,FOUR,"Shift4 Payments, Inc.",23.0,$45.99,98.17,2020,0.9817,45.5791,,,,data/raw/s1_filings/FOUR_2020-06-05_risk_factors.txt,data/raw/s1_filings/FOUR_2020-06-05_mda.txt,data/raw/s1_filings/FOUR_2020-06-05.txt
2020-06-05,LEGN,Legend Biotech Corporation,23.0,$24.26,3.91,2020,0.0391,23.8993,,,,,,
2020-06-05,MCAC,Mountain Crest Acquisition Corp.,10.0,$13.34,33.4,2020,0.3339999999999999,13.34,,,,,,
2020-06-04,ZI,ZoomInfo Technologies Inc.,21.0,$10.31,-50.91,2020,-0.5091,10.3089,,,,,,
